cohort,phs,bdchm_class,row_category,variable_file,pht,phv
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158422
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158423
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158424
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158425
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158426
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158427
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158428
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158429
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158430
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158431
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158432
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158433
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002153,phv00158434
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162554
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162555
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162556
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162557
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162558
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162559
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162560
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162561
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162562
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162563
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162564
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162565
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162566
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162567
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002350,phv00162568
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172953
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172954
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172955
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172956
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172957
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172958
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172959
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172960
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172961
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172962
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172963
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172964
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172965
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172966
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172967
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172968
FHS,phs000007,MeasurementObservation,Continuous variables,fruit_serving,pht002900,phv00172969
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000021,phv00004081
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000022,phv00004517
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000023,phv00004937
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000024,phv00005550
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000025,phv00006026
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000028,phv00006666
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000029,phv00007527
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000030,phv00007558
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000031,phv00008084
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000032,phv00008731
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000033,phv00009125
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000034,phv00009577
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000035,phv00010133
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000036,phv00010143
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080781
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080782
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080783
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080784
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080785
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080786
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080787
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080788
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080789
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080790
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080791
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080792
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080793
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080794
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080795
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080796
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080797
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080798
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080799
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080800
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00080801
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000040,phv00369401
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000074,phv00021394
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000692,phv00070730
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht000742,phv00071893
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht004801,phv00227016
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht004802,phv00227057
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht005143,phv00255343
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht006010,phv00275404
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht006011,phv00275416
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht006018,phv00276862
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht006026,phv00277022
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht006026,phv00277023
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht009761,phv00544748
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht009761,phv00544749
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht009761,phv00544750
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht009761,phv00544751
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht009761,phv00544752
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369718
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369719
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369720
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369721
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369722
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369723
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369724
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369725
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369726
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369727
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369728
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369729
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369730
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369731
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369732
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369733
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369734
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369735
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369736
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369737
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369738
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht007777,phv00369739
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht009761,phv00423879
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht009761,phv00423880
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht009761,phv00423881
FHS,phs000007,MeasurementObservation,Continuous variables,glucose_bld,pht009761,phv00423882
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht000395,phv00055263
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht002889,phv00172176
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht002889,phv00172201
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht004801,phv00227018
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht004802,phv00227059
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht004802,phv00227068
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht005143,phv00255345
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht006010,phv00275405
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht006011,phv00275414
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht006026,phv00277040
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht006026,phv00277041
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009761,phv00544810
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009761,phv00544811
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009761,phv00544812
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009761,phv00544813
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009761,phv00544814
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht007777,phv00369935
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht007777,phv00369936
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht007777,phv00369937
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht007777,phv00369938
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht007777,phv00369939
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht007777,phv00369940
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht007777,phv00369941
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht007777,phv00369942
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht007777,phv00369943
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009755,phv00423781
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009761,phv00423914
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009761,phv00423915
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009761,phv00423916
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht009761,phv00423917
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht000031,phv00007973
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht000013,phv00001582
FHS,phs000007,MeasurementObservation,Continuous variables,hdl,pht000013,phv00001589
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000009,phv00000677
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000009,phv00000765
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000009,phv00000842
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000009,phv00000929
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000010,phv00001047
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000011,phv00001202
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000012,phv00001376
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000013,phv00001579
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000014,phv00001815
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000015,phv00002030
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000016,phv00002414
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000017,phv00002652
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000019,phv00003258
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000020,phv00003664
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000021,phv00004080
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000022,phv00004516
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000023,phv00004936
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000030,phv00007555
FHS,phs000007,MeasurementObservation,Continuous variables,hemat,pht000031,phv00008111
